L	σ	M	order	n	η0	α	ApK	h0	γ	NpL	trust	tolerance	seed	nfev	f0	f1	f2	f3	minf
20	0.0	20000	1	16	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	0.9877803358979526	0.9066110808488116
20	0.0	20000	2	16	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9772661279128007	0.9037097294975464	0.8594972089052428	0.8273204470026956
20	0.0	20000	1	64	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	0.9943919084463921	0.9384616114304499	0.9244009248838898
20	0.0	20000	2	64	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.983677933238494	0.9463938414772003	0.9218783021104893	0.9049418125426619
20	0.0	20000	1	1	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	0.7652414189880955	0.6239221688600672	0.5202149915588806	0.43203897075492337
20	0.0	20000	2	1	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9645294826701116	0.9131470313999821	0.8704912377115799	0.8394705918364257
20	0.0	20000	1	4	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9079431857500757	0.8348531521390106	0.7746974135236796	0.71681720653495
20	0.0	20000	2	4	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9841300858718847	0.9575268078181972	0.9375780552595211	0.921051243816732
20	0.0	20000	1	16	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.9726438842510345	0.9565045029738256	0.9419507406707063	0.9293330729248528
20	0.0	20000	2	16	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9902383054624133	0.9798293646609454	0.9701435333221022	0.9609589538782768
20	0.0	20000	1	64	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.9862322446862235	0.9827817321775242	0.9796826000430482	0.9768681410537721
20	0.0	20000	2	64	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9954841331686431	0.9896258201323765	0.9861367335951713	0.9807996404317312
20	0.0	20000	1	1	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	0.9974452928498564	0.9974452928498564
20	0.0	20000	2	1	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9791405429771383	0.9444680672786884	0.8600743194793856	0.7732356847246624
20	0.0	20000	1	4	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9914316465414381	0.9319892367356702	0.8490556653770883	0.7994651123861345
20	0.0	20000	2	4	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9510230335684441	0.8789513895474473	0.8178517086401227	0.7603779575783789
20	0.0	20000	1	16	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.8761130727868316	0.8333156350471921	0.810297312530539	0.7881496467657816
20	0.0	20000	2	16	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9748284417092522	0.9334822658860844	0.9004876829034922	0.8761029006892397
20	0.0	20000	1	64	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.942326542435794	0.8989445982442635	0.8709283900820766	0.860769057301007
20	0.0	20000	2	64	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9875914180345462	0.9679490631240214	0.9519068153526454	0.9381769279100515
20	0.0	20000	1	1	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9936201550890694	0.989003520151655	0.9882991355082261	0.9875876178173826
20	0.0	20000	1	4	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9959890442528253	0.9732732995676535	0.9307741859096396	0.8650762694892368
20	0.0	20000	1	16	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9840018243293586	0.9133122376163451	0.8403406042050007	0.7662558262345589
20	0.0	20000	1	64	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9822277825888046	0.9427630463564168	0.9001271999571909	0.868627747010177
20	0.0	20000	1	1	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9936837830820489	0.9918244566411851	0.991116211974132	0.9905773526076956
20	0.0	20000	1	4	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9992507094684104	0.9835506260838501	0.9823261373641593	0.9787120326679598
20	0.0	20000	1	16	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9977163461608624	0.927945053502662	0.8471387568865483	0.7566842106721169
20	0.0	20000	1	64	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9992548201642715	0.9553189791093264	0.8990890940954694	0.8660986465337741
20	0.0	20000	1	1	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	0.7675466521443863	0.6221836111921842	0.5069032705999611	0.41356864059445714
20	0.0	20000	2	1	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9669470187164795	0.9213836645701483	0.8841361254614539	0.8595742589921332
20	0.0	20000	1	4	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9147945334370933	0.8568783461059606	0.8127479665268422	0.7743523883381425
20	0.0	20000	2	4	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.984940085261883	0.9616618412722239	0.9450907029062329	0.9314417799116594
20	0.0	20000	1	16	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.9741160115965978	0.9613063440980814	0.9509194578562695	0.9425937754414191
20	0.0	20000	2	16	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9906065387850319	0.981920161779125	0.9740874166705952	0.9663825322730569
20	0.0	20000	1	64	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.9865381283558559	0.983769646889077	0.9815454925054492	0.979688754201907
20	0.0	20000	2	64	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9957185355983595	0.9905742608280189	0.9879325140223971	0.9840680296620807
20	0.0	20000	1	1	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	0.9970764346171627	0.9851794781888975	0.9074297912341838
20	0.0	20000	2	1	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9781554798722789	0.922612256999823	0.8307487676072125	0.7260504404506517
20	0.0	20000	1	4	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9924555534735847	0.8995019478947652	0.8119450176247883	0.7249484967027676
20	0.0	20000	2	4	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9534199703580652	0.8882266825462515	0.8359319643877242	0.7933078776434608
20	0.0	20000	1	16	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.8618997026229034	0.8152562295637229	0.7632752633504796	0.7169993977403669
20	0.0	20000	2	16	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.976598202822767	0.9378527458665997	0.9107951707089443	0.8912294365244996
20	0.0	20000	1	64	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.946310325967478	0.9113489461452968	0.8829128113481428	0.8596666473321793
20	0.0	20000	2	64	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9872938496174783	0.9704796330607826	0.9565622199006217	0.9450722312134946
20	0.0	20000	1	1	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9932077919001661	0.989689130769673	0.9874519488280844	0.9864237695040108
20	0.0	20000	1	4	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9942171859820057	0.9385106524973521	0.844040277490338	0.7420739069903846
20	0.0	20000	1	16	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9822410102416911	0.8996985191596008	0.8328343288689343	0.7768636520557245
20	0.0	20000	1	64	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	1.0	1.0	0.9914686800533982
20	0.0	20000	2	64	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9828476304631328	0.9411573016348808	0.906257641633958	0.8816349230745302
20	0.0	20000	1	1	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9925522980967084	0.9890021473523593	0.9883864458923313	0.988130098135272
20	0.0	20000	1	4	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9992507094684104	0.9883649611834374	0.9460190472404649	0.866116983971862
20	0.0	20000	1	16	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.993334951953824	0.9401441061603939	0.8481982672679464	0.7732712947396662
20	0.0	20000	1	64	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9980242880907512	0.9555500160719111	0.906988162746955	0.8743131622096341
20	0.0	20000	1	1	0.01	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	0.7705630160811912	0.6363124931049807	0.5328442437752142	0.45221453610883494
20	0.0	20000	2	1	0.01	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9631635327007565	0.9084023352644788	0.8616806105506151	0.8260691653186323
20	0.0	20000	1	4	0.01	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9026570581004143	0.8175870903652879	0.7444728762224063	0.6716318321705366
20	0.0	20000	2	4	0.01	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.983751529832967	0.9552806046859964	0.9328434550531219	0.9144184442382237
20	0.0	20000	1	16	0.01	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.9714977770388489	0.9527249529445673	0.9348514270915578	0.9188281268623477
20	0.0	20000	2	16	0.01	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.98996590959087	0.9783245545225107	0.96755400452189	0.957148988595426
20	0.0	20000	1	64	0.01	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.9859979266198459	0.982009650889382	0.9782129712571684	0.9746354862385476
20	0.0	20000	2	64	0.01	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9953130115489498	0.9889920899755736	0.9848713047420099	0.9785850949425544
20	0.0	20000	1	1	0.1	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	0.9989260976661548
20	0.0	20000	2	1	0.1	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.988054467129434	0.953686433165011	0.8974715079565088	0.8145967071429346
20	0.0	20000	1	4	0.1	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9986380583348078	0.9971252469451395	0.9327692787783523	0.905873515253313
20	0.0	20000	2	4	0.1	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9544621380722373	0.8762426787495535	0.8083162306276002	0.7410410864338233
20	0.0	20000	1	16	0.1	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.8825830770635651	0.8580365504155264	0.8310455319806229	0.8141615476592717
20	0.0	20000	2	16	0.1	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9734760794658132	0.9274747590635275	0.8916138570025707	0.8641335846005389
20	0.0	20000	1	64	0.1	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.9392574560488898	0.9021880310798019	0.8947362675358824	0.886305818062134
20	0.0	20000	2	64	0.1	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9872692627462234	0.9657469634594067	0.9480723815764553	0.9327445977363593
20	0.0	20000	1	1	0.6283185307179586	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	0.6283185307179586	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9943048023993196	0.9907474925927725	0.9884483807453094	0.9882024255237101
20	0.0	20000	1	4	0.6283185307179586	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	0.6283185307179586	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.99788862677588	0.981404813869046	0.9674722422728135	0.9117682914075494
20	0.0	20000	1	16	0.6283185307179586	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	0.6283185307179586	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.996721418582354	0.9164593107455702	0.8418240293352693	0.7548611137998853
20	0.0	20000	1	64	0.6283185307179586	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	0.6283185307179586	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9826345198211568	0.9486462942986887	0.9017982216841692	0.8632430233129359
20	0.0	20000	1	1	1.0	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	1.0	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9925807514698964	0.9886395406300383	0.9873960804627157	0.9873112364600372
20	0.0	20000	1	4	1.0	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	1.0	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9992507094684104	0.9873311437264108	0.9866662722335693	0.9866662722335693
20	0.0	20000	1	16	1.0	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	1.0	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9986651657423309	0.9612279523906849	0.8770806355064402	0.8351193938731313
20	0.0	20000	1	64	1.0	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	1.0	0.602	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9928237779666899	0.9635764430750583	0.9418580566686758	0.9320244843318108
20	0.0	20000	1	1	0.01	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	0.7724251515832098	0.6349571777954078	0.5239346692724404	0.43965538549508393
20	0.0	20000	2	1	0.01	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9646186017017925	0.9129352014115065	0.8704063008328718	0.839945847573624
20	0.0	20000	1	4	0.01	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.90669707223742	0.8321727371348613	0.7718609334496298	0.7151056456511897
20	0.0	20000	2	4	0.01	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9842256336200615	0.9574778500896667	0.937590635824915	0.9213315247590259
20	0.0	20000	1	16	0.01	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.9723763022977157	0.9559215416287445	0.9413121990859586	0.928933174021386
20	0.0	20000	2	16	0.01	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9901767747704998	0.9796753943065791	0.9700905904758029	0.9611336841305087
20	0.0	20000	1	64	0.01	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.9861781196811771	0.9826657620063847	0.9795570686321783	0.9767981783701783
20	0.0	20000	2	64	0.01	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9954448480420227	0.9895469758589892	0.9860527771041036	0.9808325359919895
20	0.0	20000	1	1	0.1	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	0.9975563255423459	0.9975563255423459
20	0.0	20000	2	1	0.1	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9873636316688812	0.9552630913464083	0.8703061836237708	0.7758952386488516
20	0.0	20000	1	4	0.1	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9918609136352213	0.9582972829538271	0.9138562641296337	0.8292361325380924
20	0.0	20000	2	4	0.1	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.953717168245557	0.8825994566402521	0.8197918274384809	0.763679238823996
20	0.0	20000	1	16	0.1	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.8709863651891467	0.8383662185066953	0.8069010525401432	0.7776771498410381
20	0.0	20000	2	16	0.1	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9745354736846605	0.9327411122101829	0.8998541737150226	0.8759057902522914
20	0.0	20000	1	64	0.1	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.9416189577866922	0.8975267110142735	0.868279369892823	0.8592104498633283
20	0.0	20000	2	64	0.1	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9875216582377251	0.9676948547651765	0.9517071863026831	0.9382239722416101
20	0.0	20000	1	1	0.6283185307179586	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	0.6283185307179586	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9945049337723174	0.9904149325222175	0.9888852537726815	0.9885542192514084
20	0.0	20000	1	4	0.6283185307179586	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	0.6283185307179586	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9963115288289183	0.9699863346950957	0.9134497485397284	0.8473988844018877
20	0.0	20000	1	16	0.6283185307179586	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	0.6283185307179586	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9875285833900116	0.9028465861733493	0.8274347415400297	0.7506379847734842
20	0.0	20000	1	64	0.6283185307179586	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	0.6283185307179586	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9822335156817512	0.9386051743431003	0.897512803357628	0.8668607741130858
20	0.0	20000	1	1	1.0	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	1.0	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9929437440649962	0.9905351690025562	0.9898302451082126	0.9888617383948485
20	0.0	20000	1	4	1.0	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	1.0	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9992507094684104	0.9825244132797318	0.9820150771035641	0.9710682430134652
20	0.0	20000	1	16	1.0	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	1.0	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.997877706947068	0.9326659897045942	0.8619152515073675	0.8085620072456097
20	0.0	20000	1	64	1.0	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	1.0	1.0	1.0	0.02	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9995118598782561	0.9483393128435363	0.9152623507087261	0.8748970462648408
20	0.0	20000	1	1	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	0.9860184525067069	0.9840913095948863	0.9825381567179016	0.9812700318631083
20	0.0	20000	2	1	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.992335127239642	0.9888369398407807	0.9862370523995353	0.9835416599974584
20	0.0	20000	1	4	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9886994703010996	0.9878979258405923	0.9869883628988594	0.9861801946920125
20	0.0	20000	2	4	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9926795673357227	0.9896755016950912	0.9885019394996245	0.9867133060290961
20	0.0	20000	1	16	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.990071273696563	0.9899747373814008	0.9898485002431083	0.989667837412393
20	0.0	20000	2	16	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9939732735214931	0.9921040450201977	0.9914507820159869	0.9904390661077419
20	0.0	20000	1	64	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.9899957736489443	0.989982357627716	0.9899701818121363	0.9899652378483174
20	0.0	20000	2	64	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9962669460608378	0.9949678133753107	0.9944335183261142	0.9938603351374905
20	0.0	20000	1	1	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	0.9495446022387393	0.9239918470293373	0.9051501514980687	0.8902308935606877
20	0.0	20000	2	1	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9847097508393604	0.9699505114593548	0.9538965683087794	0.9423187561203032
20	0.0	20000	1	4	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9703623058742864	0.9561499462625394	0.9448921526471599	0.9360714043345681
20	0.0	20000	2	4	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.98845216446876	0.9760669367217286	0.9660721615260037	0.9570545936863248
20	0.0	20000	1	16	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	20626	1.0	0.988128084675122	0.9782113350567057	0.9710922639037781	0.9658643974188995
20	0.0	20000	2	16	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	20281	1.0	0.9925685049099764	0.9864378067504589	0.9821410029125294	0.9761639975557886
20	0.0	20000	1	64	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	20125	1.0	0.9957059847211395	0.9953363215120351	0.9932610637331165	0.9898046929821052
20	0.0	20000	2	64	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	20047	1.0	0.9906804819791188	0.988306377656872	0.9870361738061312	0.9846688402207857
20	0.0	20000	1	1	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	30001	1.0	0.8353093761038736	0.7156151850764342	0.6217539574948194	0.5416013968108753
20	0.0	20000	2	1	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	25001	1.0	0.9667485081975452	0.9218724252953437	0.8804168028886277	0.8545206507144217
20	0.0	20000	1	4	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	22501	1.0	0.9047600915168162	0.8117230470419177	0.7441885809654231	0.6815804753556599
20	0.0	20000	2	4	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	0.0	0	21251	1.0	0.9804375291474647	0.9426152406171172	0.9156770814148143	0.8962828302693557
