L	M	σ	seed	order	n	η0	α	ApK	h0	γ	NpL	p	trust	tolerance	K	A	a0	N	fp	nfev
20	20000	0.0	0	1	4	1.0	1.0	1.0	0.2	0.101	1.0	0.5	1.0	0.0	2500	2500.0	2501.0	20	1.0	1
20	20000	0.0	0	2	4	1.0	1.0	1.0	0.2	0.101	1.0	0.5	1.0	0.0	1250	1250.0	1251.0	20	1.0	1
20	20000	0.0	0	1	16	1.0	1.0	1.0	0.2	0.101	1.0	0.5	1.0	0.0	625	625.0	626.0	20	1.0	1
20	20000	0.0	0	2	16	1.0	1.0	1.0	0.2	0.101	1.0	0.5	1.0	0.0	312	312.0	313.0	20	1.0	1
20	20000	0.0	0	1	64	1.0	1.0	1.0	0.2	0.101	1.0	0.5	1.0	0.0	156	156.0	157.0	20	1.0	1
20	20000	0.0	0	2	64	1.0	1.0	1.0	0.2	0.101	1.0	0.5	1.0	0.0	78	78.0	79.0	20	0.9866466899003532	19276
20	20000	0.0	0	1	1	0.01	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	10000	0.0	0.01	20	0.9858957484198175	30001
20	20000	0.0	0	2	1	0.01	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	5000	0.0	0.01	20	0.9839929452176929	25001
20	20000	0.0	0	1	4	0.01	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	2500	0.0	0.01	20	0.9878893698251573	22501
20	20000	0.0	0	2	4	0.01	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	1250	0.0	0.01	20	0.9865913359336055	21217
20	20000	0.0	0	1	16	0.01	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	625	0.0	0.01	20	0.9893905324936495	20626
20	20000	0.0	0	2	16	0.01	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	312	0.0	0.01	20	0.9904130119548027	20281
20	20000	0.0	0	1	64	0.01	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	156	0.0	0.01	20	0.9912433656447632	20125
20	20000	0.0	0	2	64	0.01	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	78	0.0	0.01	20	0.9927792791207051	20047
20	20000	0.0	0	1	1	0.1	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	10000	0.0	0.1	20	0.9319350414740796	30001
20	20000	0.0	0	2	1	0.1	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	5000	0.0	0.1	20	0.9446866116481146	25001
20	20000	0.0	0	1	4	0.1	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	2500	0.0	0.1	20	0.9593206339634408	22501
20	20000	0.0	0	2	4	0.1	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	1250	0.0	0.1	20	0.9536994345031556	21251
20	20000	0.0	0	1	16	0.1	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	625	0.0	0.1	20	0.9733685052977528	20626
20	20000	0.0	0	2	16	0.1	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	312	0.0	0.1	20	0.9643675477481092	20281
20	20000	0.0	0	1	64	0.1	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	156	0.0	0.1	20	0.9812185547208535	20125
20	20000	0.0	0	2	64	0.1	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	78	0.0	0.1	20	0.9730768983033871	20047
20	20000	0.0	0	1	1	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	10000	0.0	0.6283185307179586	20	0.6326504568807764	30001
20	20000	0.0	0	2	1	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	5000	0.0	0.6283185307179586	20	0.7828663591241593	24996
20	20000	0.0	0	1	4	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	2500	0.0	0.6283185307179586	20	0.7798619777204298	22501
20	20000	0.0	0	2	4	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	1250	0.0	0.6283185307179586	20	0.8504210742471058	21251
20	20000	0.0	0	1	16	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	625	0.0	0.6283185307179586	20	0.8709290110091934	20626
20	20000	0.0	0	2	16	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	312	0.0	0.6283185307179586	20	0.9034980291026393	20281
20	20000	0.0	0	1	64	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	156	0.0	0.6283185307179586	20	0.9246430590466803	20125
20	20000	0.0	0	2	64	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	78	0.0	0.6283185307179586	20	0.9345296214781831	20047
20	20000	0.0	0	1	1	1.0	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	10000	0.0	1.0	20	0.48818497770342983	30001
20	20000	0.0	0	2	1	1.0	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	5000	0.0	1.0	20	0.7425888530948749	24996
20	20000	0.0	0	1	4	1.0	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	2500	0.0	1.0	20	0.6709417117591348	22501
20	20000	0.0	0	2	4	1.0	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	1250	0.0	1.0	20	0.7919131649271424	21251
20	20000	0.0	0	1	16	1.0	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	625	0.0	1.0	20	0.8026316952925171	20626
20	20000	0.0	0	2	16	1.0	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	312	0.0	1.0	20	0.8688230465520076	20281
20	20000	0.0	0	1	64	1.0	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	156	0.0	1.0	20	0.8986450083595233	20125
20	20000	0.0	0	2	64	1.0	0.602	0.0	0.02	0.101	1.0	0.5	1.0	0.0	78	0.0	1.0	20	0.9186247706954045	20047
20	20000	0.0	0	1	1	0.01	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	10000	0.0	0.01	20	0.9955403397380573	30001
20	20000	0.0	0	2	1	0.01	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	5000	0.0	0.01	20	0.9974236072229047	24996
20	20000	0.0	0	1	4	0.01	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	2500	0.0	0.01	20	0.9945153579594574	22501
20	20000	0.0	0	2	4	0.01	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	1250	0.0	0.01	20	0.9970547836961146	21234
20	20000	0.0	0	1	16	0.01	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	625	0.0	0.01	20	0.9947652915638303	20626
20	20000	0.0	0	2	16	0.01	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	312	0.0	0.01	20	0.9970853721992761	20281
20	20000	0.0	0	1	64	0.01	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	156	0.0	0.01	20	0.9954322347820407	20125
20	20000	0.0	0	2	64	0.01	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	78	0.0	0.01	20	0.9964387751058323	20047
20	20000	0.0	0	1	1	0.1	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	10000	0.0	0.1	20	0.9877995486003316	30001
20	20000	0.0	0	2	1	0.1	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	5000	0.0	0.1	20	0.9873690705327278	25001
20	20000	0.0	0	1	4	0.1	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	2500	0.0	0.1	20	0.9880697785705588	22501
20	20000	0.0	0	2	4	0.1	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	1250	0.0	0.1	20	0.9860312634980753	21217
20	20000	0.0	0	1	16	0.1	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	625	0.0	0.1	20	0.9882372922978909	20626
20	20000	0.0	0	2	16	0.1	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	312	0.0	0.1	20	0.9861469576909414	20281
20	20000	0.0	0	1	64	0.1	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	156	0.0	0.1	20	0.9879975296529759	20125
20	20000	0.0	0	2	64	0.1	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	78	0.0	0.1	20	0.9871149821510734	20047
20	20000	0.0	0	1	1	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	10000	0.0	0.6283185307179586	20	0.9668617078431433	30001
20	20000	0.0	0	2	1	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	5000	0.0	0.6283185307179586	20	0.9698666024770247	25001
20	20000	0.0	0	1	4	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	2500	0.0	0.6283185307179586	20	0.9692502763054414	22501
20	20000	0.0	0	2	4	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	1250	0.0	0.6283185307179586	20	0.9670348492973024	21200
20	20000	0.0	0	1	16	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	625	0.0	0.6283185307179586	20	0.9728316609792297	20626
20	20000	0.0	0	2	16	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	312	0.0	0.6283185307179586	20	0.9667047252688143	20281
20	20000	0.0	0	1	64	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	156	0.0	0.6283185307179586	20	0.9750570360876134	20125
20	20000	0.0	0	2	64	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	78	0.0	0.6283185307179586	20	0.9656067923127413	20047
20	20000	0.0	0	1	1	1.0	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	10000	0.0	1.0	20	0.9540106371113266	30001
20	20000	0.0	0	2	1	1.0	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	5000	0.0	1.0	20	0.9630158530587619	25001
20	20000	0.0	0	1	4	1.0	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	2500	0.0	1.0	20	0.9526801756928986	22501
20	20000	0.0	0	2	4	1.0	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	1250	0.0	1.0	20	0.9577238332872244	21234
20	20000	0.0	0	1	16	1.0	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	625	0.0	1.0	20	0.9529569347217404	20626
20	20000	0.0	0	2	16	1.0	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	312	0.0	1.0	20	0.9564497267774529	20281
20	20000	0.0	0	1	64	1.0	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	156	0.0	1.0	20	0.9647174477644676	20125
20	20000	0.0	0	2	64	1.0	1.0	0.0	0.02	0.101	1.0	0.5	1.0	0.0	78	0.0	1.0	20	0.9586213389407393	20047
20	20000	0.0	0	1	1	0.01	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	10000	1000.0	0.6401198792503472	20	0.6895666326076002	30001
20	20000	0.0	0	2	1	0.01	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	5000	500.0	0.4219901471793168	20	0.8462489514352288	25001
20	20000	0.0	0	1	4	0.01	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	2500	250.0	0.2783579185360121	20	0.9212415012994782	22501
20	20000	0.0	0	2	4	0.01	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	1250	125.0	0.1838328279676258	20	0.9405729150477655	21251
20	20000	0.0	0	1	16	0.01	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	625	62.5	0.12169417269950084	20	0.9753111807974045	20626
20	20000	0.0	0	2	16	0.01	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	312	31.200000000000003	0.08085916174625053	20	0.9706901520249748	20281
20	20000	0.0	0	1	64	0.01	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	156	15.600000000000001	0.05426315847816074	20	0.9869715246734804	20125
20	20000	0.0	0	2	64	0.01	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	78	7.800000000000001	0.03703211945055782	20	0.9857825969833449	20047
20	20000	0.0	0	1	1	0.1	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	10000	1000.0	6.401198792503472	20	0.7251955415343373	29992
20	20000	0.0	0	2	1	0.1	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	5000	500.0	4.219901471793168	20	0.6960942845851207	24971
20	20000	0.0	0	1	4	0.1	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	2500	250.0	2.7835791853601215	20	0.5132933816640202	22483
20	20000	0.0	0	2	4	0.1	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	1250	125.0	1.838328279676258	20	0.7442353744733464	21251
20	20000	0.0	0	1	16	0.1	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	625	62.5	1.2169417269950085	20	0.8040596207962093	20626
20	20000	0.0	0	2	16	0.1	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	312	31.200000000000003	0.8085916174625054	20	0.8956571977827905	20281
20	20000	0.0	0	1	64	0.1	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	156	15.600000000000001	0.5426315847816074	20	0.947870495063187	20125
20	20000	0.0	0	2	64	0.1	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	78	7.800000000000001	0.3703211945055782	20	0.9491114464161481	20047
20	20000	0.0	0	1	1	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	10000	1000.0	40.219918201393526	20	0.9999999999999997	2878
20	20000	0.0	0	2	1	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	5000	500.0	26.514422925316346	20	0.9770874858402212	23526
20	20000	0.0	0	1	4	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	2500	250.0	17.489743838825635	20	0.9961231925374342	22483
20	20000	0.0	0	2	4	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	1250	125.0	11.550557236634589	20	0.808456476581551	21234
20	20000	0.0	0	1	16	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	625	62.5	7.646270378748787	20	0.8338002176937871	20131
20	20000	0.0	0	2	16	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	312	31.200000000000003	5.08053097034899	20	0.7256575781309903	20216
20	20000	0.0	0	1	64	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	156	15.600000000000001	3.4094548007113694	20	0.9043413974831501	19609
20	20000	0.0	0	2	64	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	78	7.800000000000001	2.326796688254643	20	0.8813676942851589	20047
20	20000	0.0	0	1	1	1.0	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	10000	1000.0	64.01198792503472	20	0.9999999999999997	8599
20	20000	0.0	0	2	1	1.0	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	5000	500.0	42.19901471793168	20	0.9930416484488824	24126
20	20000	0.0	0	1	4	1.0	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	2500	250.0	27.83579185360121	20	1.0	1
20	20000	0.0	0	2	4	1.0	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	1250	125.0	18.38328279676258	20	0.9649273842115798	19840
20	20000	0.0	0	1	16	1.0	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	625	62.5	12.169417269950083	20	0.9597738927770726	20626
20	20000	0.0	0	2	16	1.0	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	312	31.200000000000003	8.085916174625053	20	0.7663118699468134	20216
20	20000	0.0	0	1	64	1.0	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	156	15.600000000000001	5.426315847816074	20	0.9301302666621156	19738
20	20000	0.0	0	2	64	1.0	0.602	0.1	0.02	0.101	1.0	0.5	1.0	0.0	78	7.800000000000001	3.703211945055782	20	0.9186883804559813	20047
20	20000	0.0	0	1	1	0.01	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	10000	1000.0	10.01	20	0.8159699195211908	30001
20	20000	0.0	0	2	1	0.01	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	5000	500.0	5.01	20	0.912483753335823	25001
20	20000	0.0	0	1	4	0.01	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	2500	250.0	2.5100000000000002	20	0.9514060116682387	22501
20	20000	0.0	0	2	4	0.01	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	1250	125.0	1.26	20	0.9594628899645603	21234
20	20000	0.0	0	1	16	0.01	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	625	62.5	0.635	20	0.9818778840980557	20626
20	20000	0.0	0	2	16	0.01	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	312	31.200000000000003	0.322	20	0.9801331277222943	20281
20	20000	0.0	0	1	64	0.01	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	156	15.600000000000001	0.166	20	0.9885689633358792	20125
20	20000	0.0	0	2	64	0.01	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	78	7.800000000000001	0.08800000000000001	20	0.9899669494665574	20047
20	20000	0.0	0	1	1	0.1	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	10000	1000.0	100.10000000000001	20	0.5094506831161553	30001
20	20000	0.0	0	2	1	0.1	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	5000	500.0	50.1	20	0.7098056038108738	25001
20	20000	0.0	0	1	4	0.1	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	2500	250.0	25.1	20	0.5826380229581044	22501
20	20000	0.0	0	2	4	0.1	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	1250	125.0	12.600000000000001	20	0.8170521722578564	21251
20	20000	0.0	0	1	16	0.1	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	625	62.5	6.3500000000000005	20	0.8840481778469903	20626
20	20000	0.0	0	2	16	0.1	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	312	31.200000000000003	3.2200000000000006	20	0.931246748083512	20281
20	20000	0.0	0	1	64	0.1	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	156	15.600000000000001	1.6600000000000001	20	0.9661335999047175	20125
20	20000	0.0	0	2	64	0.1	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	78	7.800000000000001	0.8800000000000001	20	0.9646044046797716	20047
20	20000	0.0	0	1	1	0.6283185307179586	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	10000	1000.0	628.9468492486766	20	0.9908787119950017	30001
20	20000	0.0	0	2	1	0.6283185307179586	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	5000	500.0	314.78758388969726	20	0.8961766568194145	25001
20	20000	0.0	0	1	4	0.6283185307179586	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	2500	250.0	157.70795121020763	20	0.7683304796707221	22501
20	20000	0.0	0	2	4	0.6283185307179586	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	1250	125.0	79.16813487046278	20	0.6934483451375618	21251
20	20000	0.0	0	1	16	0.6283185307179586	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	625	62.5	39.89822670059037	20	0.7104905090272379	20626
20	20000	0.0	0	2	16	0.6283185307179586	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	312	31.200000000000003	20.23185668911827	20	0.7821674826144929	20281
20	20000	0.0	0	1	64	0.6283185307179586	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	156	15.600000000000001	10.430087609918115	20	0.8582817722083461	20125
20	20000	0.0	0	2	64	0.6283185307179586	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	78	7.800000000000001	5.529203070318037	20	0.913206315550874	20047
20	20000	0.0	0	1	1	1.0	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	10000	1000.0	1001.0	20	0.9999583786497054	29704
20	20000	0.0	0	2	1	1.0	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	5000	500.0	501.0	20	0.9481387470136786	24971
20	20000	0.0	0	1	4	1.0	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	2500	250.0	251.0	20	0.9290402533479322	22438
20	20000	0.0	0	2	4	1.0	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	1250	125.0	126.0	20	0.7297524876578386	21166
20	20000	0.0	0	1	16	1.0	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	625	62.5	63.5	20	0.7883958423418475	20527
20	20000	0.0	0	2	16	1.0	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	312	31.200000000000003	32.2	20	0.7472804408109324	20216
20	20000	0.0	0	1	64	1.0	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	156	15.600000000000001	16.6	20	0.8590460710117404	20125
20	20000	0.0	0	2	64	1.0	1.0	0.1	0.02	0.101	1.0	0.5	1.0	0.0	78	7.800000000000001	8.8	20	0.8840901894858891	20047
20	20000	0.0	0	1	1	0.01	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	10000	5000.0	1.6859016140249046	20	0.4797529884125408	30001
20	20000	0.0	0	2	1	0.01	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	5000	2500.0	1.1108730796584116	20	0.7676051803183646	24996
20	20000	0.0	0	1	4	0.01	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	2500	1250.0	0.7320637470439325	20	0.8656303377270722	22501
20	20000	0.0	0	2	4	0.01	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	1250	625.0	0.48254492072625893	20	0.9110886794350725	21251
20	20000	0.0	0	1	16	0.01	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	625	312.5	0.3182255180711922	20	0.9629526373019562	20626
20	20000	0.0	0	2	16	0.01	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	312	156.0	0.2098609288600359	20	0.9590007604708489	20281
20	20000	0.0	0	1	64	0.01	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	156	78.0	0.13879426103102854	20	0.9843563184505907	20125
20	20000	0.0	0	2	64	0.01	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	78	39.0	0.09213828297446287	20	0.9802079468665453	20047
20	20000	0.0	0	1	1	0.1	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	10000	5000.0	16.859016140249047	20	0.9668089019245795	28720
20	20000	0.0	0	2	1	0.1	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	5000	2500.0	11.108730796584117	20	0.7458262207358439	24976
20	20000	0.0	0	1	4	0.1	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	2500	1250.0	7.320637470439326	20	0.6778023672306576	22501
20	20000	0.0	0	2	4	0.1	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	1250	625.0	4.82544920726259	20	0.7055766670491562	21217
20	20000	0.0	0	1	16	0.1	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	625	312.5	3.1822551807119224	20	0.6859632277236017	20626
20	20000	0.0	0	2	16	0.1	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	312	156.0	2.098609288600359	20	0.8346734300998463	20281
20	20000	0.0	0	1	64	0.1	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	156	78.0	1.3879426103102857	20	0.9152328051190671	20125
20	20000	0.0	0	2	64	0.1	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	78	39.0	0.9213828297446288	20	0.9338440702199515	20047
20	20000	0.0	0	1	1	0.6283185307179586	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	10000	5000.0	105.9283225059163	20	0.9999999999999997	17530
20	20000	0.0	0	2	1	0.6283185307179586	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	5000	2500.0	69.7982141225107	20	0.9900911634149091	22116
20	20000	0.0	0	1	4	0.6283185307179586	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	2500	1250.0	45.9969217934527	20	1.0	1
20	20000	0.0	0	2	4	0.6283185307179586	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	1250	625.0	30.319191559613685	20	0.9732719401641291	18939
20	20000	0.0	0	1	16	0.6283185307179586	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	625	312.5	19.994698995145267	20	0.9917846211584718	19669
20	20000	0.0	0	2	16	0.6283185307179586	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	312	156.0	13.18595104764438	20	0.807026700427781	20216
20	20000	0.0	0	1	64	0.6283185307179586	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	156	78.0	8.720700616310069	20	0.9601535808177107	19738
20	20000	0.0	0	2	64	0.6283185307179586	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	78	39.0	5.789219058139001	20	0.9549599843712836	15164
20	20000	0.0	0	1	1	1.0	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	10000	5000.0	168.59016140249045	20	0.9999999999999997	23680
20	20000	0.0	0	2	1	1.0	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	5000	2500.0	111.08730796584116	20	0.9935736295039991	24266
20	20000	0.0	0	1	4	1.0	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	2500	1250.0	73.20637470439326	20	1.0	1
20	20000	0.0	0	2	4	1.0	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	1250	625.0	48.254492072625894	20	0.9939319555310989	16712
20	20000	0.0	0	1	16	1.0	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	625	312.5	31.822551807119222	20	1.0	1
20	20000	0.0	0	2	16	1.0	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	312	156.0	20.98609288600359	20	0.9417042730419644	19371
20	20000	0.0	0	1	64	1.0	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	156	78.0	13.879426103102855	20	1.0	1
20	20000	0.0	0	2	64	1.0	0.602	0.5	0.02	0.101	1.0	0.5	1.0	0.0	78	39.0	9.213828297446288	20	0.967427232079202	13879
20	20000	0.0	0	1	1	0.01	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	10000	5000.0	50.01	20	0.5696176783679894	30001
20	20000	0.0	0	2	1	0.01	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	5000	2500.0	25.01	20	0.7998374836292315	25001
20	20000	0.0	0	1	4	0.01	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	2500	1250.0	12.51	20	0.8930479204650501	22501
20	20000	0.0	0	2	4	0.01	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	1250	625.0	6.26	20	0.9277894723571729	21251
20	20000	0.0	0	1	16	0.01	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	625	312.5	3.1350000000000002	20	0.9690964455266716	20626
20	20000	0.0	0	2	16	0.01	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	312	156.0	1.57	20	0.9645924368370865	20281
20	20000	0.0	0	1	64	0.01	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	156	78.0	0.79	20	0.985669530273982	20125
20	20000	0.0	0	2	64	0.01	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	78	39.0	0.4	20	0.9831679572243766	20047
20	20000	0.0	0	1	1	0.1	1.0	0.5	0.02	0.101	1.0	0.5	1.0	0.0	10000	5000.0	500.1	20	0.8360388301212369	29992
