L	M	σ	seed	order	n	η0	α	ApK	h0	γ	NpL	p	trust	tolerance	K	A	a0	N	fp	nfev
20	20000	0.01	0	2	64	0.1	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	0.0	0.1	10	0.9813736003942454	20047
20	20000	0.01	0	1	1	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	0.0	0.6283185307179586	10	0.7263891002183323	30001
20	20000	0.01	0	2	1	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	0.0	0.6283185307179586	10	0.8207580330437451	25001
20	20000	0.01	0	1	4	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	0.0	0.6283185307179586	10	0.8306034152973283	22501
20	20000	0.01	0	2	4	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	0.0	0.6283185307179586	10	0.8703644361543048	21251
20	20000	0.01	0	1	16	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	0.0	0.6283185307179586	10	0.8942155107712477	8680
20	20000	0.01	0	2	16	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	0.0	0.6283185307179586	10	0.9353417738250057	20281
20	20000	0.01	0	1	64	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	0.0	0.6283185307179586	10	0.9561009291743696	20125
20	20000	0.01	0	2	64	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	0.0	0.6283185307179586	10	0.9590617094807552	20047
20	20000	0.01	0	1	1	1.0	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	0.0	1.0	10	0.6306846399598303	30001
20	20000	0.01	0	2	1	1.0	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	0.0	1.0	10	0.7697474371158239	25001
20	20000	0.01	0	1	4	1.0	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	0.0	1.0	10	0.7864838172571945	22501
20	20000	0.01	0	2	4	1.0	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	0.0	1.0	10	0.8418935228373366	21251
20	20000	0.01	0	1	16	1.0	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	0.0	1.0	10	0.8752420249925281	20626
20	20000	0.01	0	2	16	1.0	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	0.0	1.0	10	0.9101856230695157	20281
20	20000	0.01	0	1	64	1.0	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	0.0	1.0	10	0.9395061129252303	20125
20	20000	0.01	0	2	64	1.0	0.602	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	0.0	1.0	10	0.9496659181277782	20047
20	20000	0.01	0	1	1	0.01	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	0.0	0.01	10	0.9816997463288867	30001
20	20000	0.01	0	2	1	0.01	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	0.0	0.01	10	1.0037256524288998	25001
20	20000	0.01	0	1	4	0.01	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	0.0	0.01	10	0.9963666750444644	22501
20	20000	0.01	0	2	4	0.01	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	0.0	0.01	10	0.9799084914206165	21251
20	20000	0.01	0	1	16	0.01	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	0.0	0.01	10	0.9988645789949862	20626
20	20000	0.01	0	2	16	0.01	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	0.0	0.01	10	0.988906751367193	20281
20	20000	0.01	0	1	64	0.01	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	0.0	0.01	10	1.0070469685202723	20125
20	20000	0.01	0	2	64	0.01	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	0.0	0.01	10	0.9879273093693511	20047
20	20000	0.01	0	1	1	0.1	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	0.0	0.1	10	0.9843037367063883	30001
20	20000	0.01	0	2	1	0.1	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	0.0	0.1	10	0.9988149230166032	25001
20	20000	0.01	0	1	4	0.1	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	0.0	0.1	10	0.9625717649562088	22492
20	20000	0.01	0	2	4	0.1	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	0.0	0.1	10	1.0016081780356179	21251
20	20000	0.01	0	1	16	0.1	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	0.0	0.1	10	0.9924960655752166	20626
20	20000	0.01	0	2	16	0.1	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	0.0	0.1	10	1.0014392465102666	20281
20	20000	0.01	0	1	64	0.1	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	0.0	0.1	10	0.9848400962715544	20125
20	20000	0.01	0	2	64	0.1	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	0.0	0.1	10	0.9855499668631139	20047
20	20000	0.01	0	1	1	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	0.0	0.6283185307179586	10	0.9572981427041845	30001
20	20000	0.01	0	2	1	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	0.0	0.6283185307179586	10	0.9543261573556997	25001
20	20000	0.01	0	1	4	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	0.0	0.6283185307179586	10	0.9818879277375596	22501
20	20000	0.01	0	2	4	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	0.0	0.6283185307179586	10	0.9857276260343022	21251
20	20000	0.01	0	1	16	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	0.0	0.6283185307179586	10	0.9670615514089065	20626
20	20000	0.01	0	2	16	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	0.0	0.6283185307179586	10	0.9669951494179503	20281
20	20000	0.01	0	1	64	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	0.0	0.6283185307179586	10	0.9736532694857196	20125
20	20000	0.01	0	2	64	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	0.0	0.6283185307179586	10	0.9949428401185688	20047
20	20000	0.01	0	1	1	1.0	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	0.0	1.0	10	0.9685814988621707	30001
20	20000	0.01	0	2	1	1.0	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	0.0	1.0	10	0.9652923635139913	25001
20	20000	0.01	0	1	4	1.0	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	0.0	1.0	10	0.9509811791255798	22492
20	20000	0.01	0	2	4	1.0	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	0.0	1.0	10	0.9745361440684033	21251
20	20000	0.01	0	1	16	1.0	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	0.0	1.0	10	0.9747180216310524	20626
20	20000	0.01	0	2	16	1.0	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	0.0	1.0	10	0.9670281671418318	20281
20	20000	0.01	0	1	64	1.0	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	0.0	1.0	10	0.9820983794293271	20125
20	20000	0.01	0	2	64	1.0	1.0	0.0	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	0.0	1.0	10	0.9763267329022282	20047
20	20000	0.01	0	1	1	0.01	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	1000.0	0.6401198792503472	10	0.786056315287519	30001
20	20000	0.01	0	2	1	0.01	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	500.0	0.4219901471793168	10	0.8905936915099552	25001
20	20000	0.01	0	1	4	0.01	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	250.0	0.2783579185360121	10	0.9228999723005812	22501
20	20000	0.01	0	2	4	0.01	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	125.0	0.1838328279676258	10	0.9632511016073005	21251
20	20000	0.01	0	1	16	0.01	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	62.5	0.12169417269950084	10	1.0016659098629015	20626
20	20000	0.01	0	2	16	0.01	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	31.200000000000003	0.08085916174625053	10	0.9701673887138428	20281
20	20000	0.01	0	1	64	0.01	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	15.600000000000001	0.05426315847816074	10	0.9681334434510076	19996
20	20000	0.01	0	2	64	0.01	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	7.800000000000001	0.03703211945055782	10	0.9934641722633584	20047
20	20000	0.01	0	1	1	0.1	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	1000.0	6.401198792503472	10	0.5351186688032964	30001
20	20000	0.01	0	2	1	0.1	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	500.0	4.219901471793168	10	0.5925441045535903	24996
20	20000	0.01	0	1	4	0.1	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	250.0	2.7835791853601215	10	0.559241982086489	22501
20	20000	0.01	0	2	4	0.1	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	125.0	1.838328279676258	10	0.7793587980252469	21251
20	20000	0.01	0	1	16	0.1	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	62.5	1.2169417269950085	10	0.8489510519081951	20626
20	20000	0.01	0	2	16	0.1	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	31.200000000000003	0.8085916174625054	10	0.9054893458776045	20216
20	20000	0.01	0	1	64	0.1	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	15.600000000000001	0.5426315847816074	10	0.9515538925122862	20125
20	20000	0.01	0	2	64	0.1	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	7.800000000000001	0.3703211945055782	10	0.9477822148690354	20047
20	20000	0.01	0	1	1	0.6283185307179586	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	1000.0	40.219918201393526	10	0.865333990066729	29998
20	20000	0.01	0	2	1	0.6283185307179586	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	500.0	26.514422925316346	10	1.0243073670567449	24996
20	20000	0.01	0	1	4	0.6283185307179586	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	250.0	17.489743838825635	10	0.9678353784239988	22492
20	20000	0.01	0	2	4	0.6283185307179586	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	125.0	11.550557236634589	10	0.8463496523479571	21251
20	20000	0.01	0	1	16	0.6283185307179586	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	62.5	7.646270378748787	10	0.8787858002357561	20560
20	20000	0.01	0	2	16	0.6283185307179586	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	31.200000000000003	5.08053097034899	10	0.8174742890770237	20281
20	20000	0.01	0	1	64	0.6283185307179586	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	15.600000000000001	3.4094548007113694	10	0.9369477681257886	20125
20	20000	0.01	0	2	64	0.6283185307179586	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	7.800000000000001	2.326796688254643	10	0.9209247753018617	20047
20	20000	0.01	0	1	1	1.0	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	1000.0	64.01198792503472	10	1.0471599321326457	29947
20	20000	0.01	0	2	1	1.0	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	500.0	42.19901471793168	10	1.13259021449585	24981
20	20000	0.01	0	1	4	1.0	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	250.0	27.83579185360121	10	1.0867016849599018	19936
20	20000	0.01	0	2	4	1.0	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	125.0	18.38328279676258	10	1.0148104754657479	21251
20	20000	0.01	0	1	16	1.0	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	62.5	12.169417269950083	10	1.0291066086261593	19867
20	20000	0.01	0	2	16	1.0	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	31.200000000000003	8.085916174625053	10	0.8344425895265926	20281
20	20000	0.01	0	1	64	1.0	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	15.600000000000001	5.426315847816074	10	0.9774415170106813	19480
20	20000	0.01	0	2	64	1.0	0.602	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	7.800000000000001	3.703211945055782	10	0.9269089920619217	20047
20	20000	0.01	0	1	1	0.01	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	1000.0	10.01	10	0.8496428043929898	29998
20	20000	0.01	0	2	1	0.01	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	500.0	5.01	10	0.9280141793600407	25001
20	20000	0.01	0	1	4	0.01	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	250.0	2.5100000000000002	10	0.9528351140296831	22501
20	20000	0.01	0	2	4	0.01	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	125.0	1.26	10	0.9631866344977749	21251
20	20000	0.01	0	1	16	0.01	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	62.5	0.635	10	0.9820542571428758	20626
20	20000	0.01	0	2	16	0.01	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	31.200000000000003	0.322	10	0.9944394267404604	20281
20	20000	0.01	0	1	64	0.01	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	15.600000000000001	0.166	10	0.9960204406522788	20125
20	20000	0.01	0	2	64	0.01	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	7.800000000000001	0.08800000000000001	10	0.9876223497862678	20047
20	20000	0.01	0	1	1	0.1	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	1000.0	100.10000000000001	10	0.46385887620126115	30001
20	20000	0.01	0	2	1	0.1	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	500.0	50.1	10	0.7006152717507509	24996
20	20000	0.01	0	1	4	0.1	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	250.0	25.1	10	0.7034714694419124	22501
20	20000	0.01	0	2	4	0.1	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	125.0	12.600000000000001	10	0.8325657283548982	21251
20	20000	0.01	0	1	16	0.1	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	62.5	6.3500000000000005	10	0.918587092616644	20626
20	20000	0.01	0	2	16	0.1	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	31.200000000000003	3.2200000000000006	10	0.9487224347892085	20281
20	20000	0.01	0	1	64	0.1	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	15.600000000000001	1.6600000000000001	10	0.9688395739250666	20125
20	20000	0.01	0	2	64	0.1	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	7.800000000000001	0.8800000000000001	10	0.9738309744924711	20047
20	20000	0.01	0	1	1	0.6283185307179586	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	1000.0	628.9468492486766	10	0.6704467591122499	29998
20	20000	0.01	0	2	1	0.6283185307179586	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	500.0	314.78758388969726	10	0.8163159731103481	24996
20	20000	0.01	0	1	4	0.6283185307179586	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	250.0	157.70795121020763	10	0.6578526571304311	22474
20	20000	0.01	0	2	4	0.6283185307179586	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	125.0	79.16813487046278	10	0.7063958776237284	21251
20	20000	0.01	0	1	16	0.6283185307179586	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	62.5	39.89822670059037	10	0.7669009503639573	20626
20	20000	0.01	0	2	16	0.6283185307179586	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	31.200000000000003	20.23185668911827	10	0.868119462413051	20281
20	20000	0.01	0	1	64	0.6283185307179586	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	15.600000000000001	10.430087609918115	10	0.9263299173026044	20125
20	20000	0.01	0	2	64	0.6283185307179586	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	7.800000000000001	5.529203070318037	10	0.9460763094709301	20047
20	20000	0.01	0	1	1	1.0	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	1000.0	1001.0	10	0.6770498344353548	29998
20	20000	0.01	0	2	1	1.0	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	500.0	501.0	10	0.776011762514798	25001
20	20000	0.01	0	1	4	1.0	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	250.0	251.0	10	0.7185851863679509	22492
20	20000	0.01	0	2	4	1.0	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	125.0	126.0	10	0.7453968623276102	21251
20	20000	0.01	0	1	16	1.0	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	62.5	63.5	10	0.8627043450627789	20626
20	20000	0.01	0	2	16	1.0	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	31.200000000000003	32.2	10	0.8609682484901379	20281
20	20000	0.01	0	1	64	1.0	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	15.600000000000001	16.6	10	0.8966696325737983	20125
20	20000	0.01	0	2	64	1.0	1.0	0.1	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	7.800000000000001	8.8	10	0.9415425818026305	20047
20	20000	0.01	0	1	1	0.01	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	5000.0	1.6859016140249046	10	0.6606054974656096	30001
20	20000	0.01	0	2	1	0.01	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	2500.0	1.1108730796584116	10	0.8412771438401022	25001
20	20000	0.01	0	1	4	0.01	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	1250.0	0.7320637470439325	10	0.8893363329784866	22501
20	20000	0.01	0	2	4	0.01	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	625.0	0.48254492072625893	10	0.9356408030227537	21251
20	20000	0.01	0	1	16	0.01	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	312.5	0.3182255180711922	10	0.9674151300987086	20626
20	20000	0.01	0	2	16	0.01	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	156.0	0.2098609288600359	10	0.9672287203407236	20281
20	20000	0.01	0	1	64	0.01	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	78.0	0.13879426103102854	10	0.9896842325145098	20125
20	20000	0.01	0	2	64	0.01	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	39.0	0.09213828297446287	10	0.986394416278047	20047
20	20000	0.01	0	1	1	0.1	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	5000.0	16.859016140249047	10	0.5256775885282878	29992
20	20000	0.01	0	2	1	0.1	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	2500.0	11.108730796584117	10	0.5786965989912068	24991
20	20000	0.01	0	1	4	0.1	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	1250.0	7.320637470439326	10	0.5430923247959123	22492
20	20000	0.01	0	2	4	0.1	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	625.0	4.82544920726259	10	0.6971033085385163	21251
20	20000	0.01	0	1	16	0.1	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	312.5	3.1822551807119224	10	0.7603099159641387	19900
20	20000	0.01	0	2	16	0.1	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	156.0	2.098609288600359	10	0.8717006710766029	20281
20	20000	0.01	0	1	64	0.1	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	78.0	1.3879426103102857	10	0.9364577678200172	20125
20	20000	0.01	0	2	64	0.1	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	39.0	0.9213828297446288	10	0.9341815311307358	19790
20	20000	0.01	0	1	1	0.6283185307179586	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	5000.0	105.9283225059163	10	1.3498445205020948	29992
20	20000	0.01	0	2	1	0.6283185307179586	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	2500.0	69.7982141225107	10	1.2221773508967473	24951
20	20000	0.01	0	1	4	0.6283185307179586	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	1250.0	45.9969217934527	10	1.0273468097058216	2746
20	20000	0.01	0	2	4	0.6283185307179586	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	625.0	30.319191559613685	10	1.0081500969904118	20775
20	20000	0.01	0	1	16	0.6283185307179586	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	312.5	19.994698995145267	10	1.044597085919906	20362
20	20000	0.01	0	2	16	0.6283185307179586	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	156.0	13.18595104764438	10	0.8534805728348575	20281
20	20000	0.01	0	1	64	0.6283185307179586	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	78.0	8.720700616310069	10	1.0568409375322863	19609
20	20000	0.01	0	2	64	0.6283185307179586	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	39.0	5.789219058139001	10	0.9356517982089387	20047
20	20000	0.01	0	1	1	1.0	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	5000.0	168.59016140249045	10	1.5415926850469042	29476
20	20000	0.01	0	2	1	1.0	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	2500.0	111.08730796584116	10	1.3494103164152618	24951
20	20000	0.01	0	1	4	1.0	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	1250.0	73.20637470439326	10	1.0408504327603443	13303
20	20000	0.01	0	2	4	1.0	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	625.0	48.254492072625894	10	1.0217154721970672	12309
20	20000	0.01	0	1	16	1.0	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	312.5	31.822551807119222	10	1.0359611705255252	20593
20	20000	0.01	0	2	16	1.0	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	156.0	20.98609288600359	10	0.9922321647971978	20021
20	20000	0.01	0	1	64	1.0	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	78.0	13.879426103102855	10	1.0358411521796	14320
20	20000	0.01	0	2	64	1.0	0.602	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	39.0	9.213828297446288	10	0.9704866835990091	20047
20	20000	0.01	0	1	1	0.01	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	5000.0	50.01	10	0.7258144481616935	30001
20	20000	0.01	0	2	1	0.01	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	2500.0	25.01	10	0.8270530857630554	24996
20	20000	0.01	0	1	4	0.01	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	1250.0	12.51	10	0.9087715953233327	22501
20	20000	0.01	0	2	4	0.01	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	625.0	6.26	10	0.9266985750197	21251
20	20000	0.01	0	1	16	0.01	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	312.5	3.1350000000000002	10	0.966252480055268	20626
20	20000	0.01	0	2	16	0.01	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	156.0	1.57	10	0.9680218734148924	20281
20	20000	0.01	0	1	64	0.01	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	78.0	0.79	10	0.9679188838312209	19996
20	20000	0.01	0	2	64	0.01	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	39.0	0.4	10	0.9745009143625843	20047
20	20000	0.01	0	1	1	0.1	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	5000.0	500.1	10	0.5486158762041254	30001
20	20000	0.01	0	2	1	0.1	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	2500.0	250.10000000000002	10	0.5508761697029745	25001
20	20000	0.01	0	1	4	0.1	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	2500	1250.0	125.10000000000001	10	0.5494025974630878	22492
20	20000	0.01	0	2	4	0.1	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	1250	625.0	62.6	10	0.7722571490614388	21251
20	20000	0.01	0	1	16	0.1	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	625	312.5	31.35	10	0.8276521213364914	20626
20	20000	0.01	0	2	16	0.1	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	312	156.0	15.700000000000001	10	0.9137819972877622	20281
20	20000	0.01	0	1	64	0.1	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	156	78.0	7.9	10	0.9356321950817993	19738
20	20000	0.01	0	2	64	0.1	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	78	39.0	4.0	10	0.9752972299155127	20047
20	20000	0.01	0	1	1	0.6283185307179586	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	10000	5000.0	3142.220972120511	10	1.1386535877329267	29977
20	20000	0.01	0	2	1	0.6283185307179586	1.0	0.5	0.2	0.16666666666666666	0.5	1.0	1.0	0.02	5000	2500.0	1571.4246453256146	10	1.1737551909382031	24996
